"id","name","firstname","lastname","number","club","position","height","weight","nationality","birthdate","photo"
520,"P. Will","Paul","Will",28,"Darmstadt","Midfielder","185 cm","77 kg","Germany","1999-03-01","https://media.api-sports.io/football/players/520.png"
336023,"N. Baier","Nico","Baier",44,"Darmstadt","Midfielder","176 cm","61 kg","Germany","2005-04-18","https://media.api-sports.io/football/players/336023.png"
417817,"Othmane Elidrissi Erahhali","Othmane Elidrissi","Erahhali",11,"Darmstadt","Midfielder","181 cm","73 kg","Germany","2006-10-07","https://media.api-sports.io/football/players/417817.png"
47895,"I. Lidberg","Isac Alexi Sivert","Lidberg",37,"Darmstadt","Attacker","186 cm","84 kg","Sweden","1998-09-08","https://media.api-sports.io/football/players/47895.png"
26523,"L. Marseiler","Luca","Marseiler",30,"Darmstadt","Attacker","176 cm","68 kg","Germany","1997-02-18","https://media.api-sports.io/football/players/26523.png"
146009,"F. Hornby","Fraser David Ingham","Hornby",9,"Darmstadt","Attacker","195 cm","88 kg","Scotland","1999-09-13","https://media.api-sports.io/football/players/146009.png"
177802,"F. Lakenmacher","Fynn-Luca","Lakenmacher",19,"Darmstadt","Attacker","188 cm","92 kg","Germany","2000-05-10","https://media.api-sports.io/football/players/177802.png"
135513,"O. Vilhelmsson","Oscar Ingemar Kristoffer","Vilhelmsson",29,"Darmstadt","Attacker","188 cm","78 kg","Sweden","2003-10-02","https://media.api-sports.io/football/players/135513.png"
191250,"K. Corredor","Killian","Corredor",12,"Darmstadt","Attacker","182 cm","72 kg","France","2000-11-04","https://media.api-sports.io/football/players/191250.png"
380838,"Asaf Avraham Arania","Asaf Avraham","Arania",49,"Darmstadt","Attacker","167 cm","63 kg","Israel","2005-10-19","https://media.api-sports.io/football/players/380838.png"
25282,"G. Kobel","Gregor","Kobel",1,"Dortmund","Goalkeeper","195 cm","88 kg","Switzerland","1997-12-06","https://media.api-sports.io/football/players/25282.png"
280463,"S. Ostrzinski","Silas","Ostrzinski",31,"Dortmund","Goalkeeper","198 cm","86 kg","Germany","2003-11-19","https://media.api-sports.io/football/players/280463.png"
26292,"A. Meyer","Alexander Niklas","Meyer-Schade",33,"Dortmund","Goalkeeper","195 cm","90 kg","Germany","1991-04-13","https://media.api-sports.io/football/players/26292.png"
162502,"M. Lotka","Marcel Laurenz","Lotka",35,"Dortmund","Goalkeeper","190 cm","87 kg","Poland","2001-05-25","https://media.api-sports.io/football/players/162502.png"
197448,"Yan Couto","Yan","Bueno Couto",20,"Dortmund","Defender","168 cm","60 kg","Brazil","2002-06-03","https://media.api-sports.io/football/players/197448.png"
25368,"W. Anton","Waldemar","Riptsov Anton",2,"Dortmund","Defender","189 cm","86 kg","Germany","1996-07-20","https://media.api-sports.io/football/players/25368.png"
26243,"N. Schlotterbeck","Nico Cedric","Schlotterbeck",4,"Dortmund","Defender","191 cm","86 kg","Germany","1999-12-01","https://media.api-sports.io/football/players/26243.png"
2194,"R. Bensebaïni","Amir Selmane Ramy","Bensebaïni",5,"Dortmund","Defender","187 cm","82 kg","Algeria","1995-04-16","https://media.api-sports.io/football/players/2194.png"
198654,"D. Svensson","Daniel","Svensson",5,"Dortmund","Defender","183 cm","72 kg","Sweden","2002-02-12","https://media.api-sports.io/football/players/198654.png"
506,"N. Süle","Niklas","Süle",25,"Dortmund","Defender","195 cm","99 kg","Germany","1995-09-03","https://media.api-sports.io/football/players/506.png"
24845,"J. Ryerson","Julian","Ryerson",26,"Dortmund","Defender","183 cm","86 kg","Norway","1997-11-17","https://media.api-sports.io/football/players/24845.png"
341839,"F. Mané","Filippo Calixte","Mané",22,"Dortmund","Defender","188 cm","78 kg","Italy","2005-03-08","https://media.api-sports.io/football/players/341839.png"
394667,"Almugera Raouf Mohammed Kabar","Almugera","Raouf Mohammed Kabar",3,"Dortmund","Defender","186 cm","78 kg","Germany","2006-02-06","https://media.api-sports.io/football/players/394667.png"
393190,"Tyler Louis Meiser","Tyler Louis","Meiser",45,"Dortmund","Defender","189 cm","72 kg","Germany","2007-03-01","https://media.api-sports.io/football/players/393190.png"
420351,"Elias  Benkara","Elias","Benkara",47,"Dortmund","Defender","192 cm","80 kg","Germany","2007-04-29","https://media.api-sports.io/football/players/420351.png"
327802,"D. Lelle","David Ludwig","Lelle",5,"Dortmund","Defender","189 cm","80 kg","Germany","2003-03-09","https://media.api-sports.io/football/players/327802.png"
203269,"Y. Lührs","Yannik Luka","Lührs",5,"Dortmund","Defender","189 cm","82 kg","Germany","2003-09-09","https://media.api-sports.io/football/players/203269.png"
24807,"S. Özcan","Salih","Özcan",8,"Dortmund","Midfielder","182 cm","74 kg","Türkiye","1998-01-11","https://media.api-sports.io/football/players/24807.png"
161921,"G. Reyna","Giovanni Alejandro","Reyna",7,"Dortmund","Midfielder","185 cm","79 kg","USA","2002-11-13","https://media.api-sports.io/football/players/161921.png"
637,"F. Nmecha","Felix Kalu","Nmecha",8,"Dortmund","Midfielder","190 cm","73 kg","Germany","2000-10-10","https://media.api-sports.io/football/players/637.png"
984,"J. Brandt","Julian","Brandt",19,"Dortmund","Midfielder","185 cm","83 kg","Germany","1996-05-02","https://media.api-sports.io/football/players/984.png"
18970,"P. Groß","Pascal","Groß",13,"Dortmund","Midfielder","181 cm","78 kg","Germany","1991-06-15","https://media.api-sports.io/football/players/18970.png"
138935,"C. Chukwuemeka","Carney Chibueze","Chukwuemeka",10,"Dortmund","Midfielder","187 cm","77 kg","England","2003-10-20","https://media.api-sports.io/football/players/138935.png"
1159,"M. Sabitzer","Marcel","Sabitzer",20,"Dortmund","Midfielder","178 cm","76 kg","Austria","1994-03-17","https://media.api-sports.io/football/players/1159.png"
864,"E. Can","Emre","Can",23,"Dortmund","Midfielder","186 cm","86 kg","Germany","1994-01-12","https://media.api-sports.io/football/players/864.png"
385260,"J. Paulina","Jordi","Paulina",23,"Dortmund","Midfielder","191 cm","80 kg","Netherlands","2004-09-23","https://media.api-sports.io/football/players/385260.png"
397740,"K. WÃ¤tjen","Kjell-Arik","Wätjen",15,"Dortmund","Midfielder","184 cm","72 kg","Germany","2006-06-28","https://media.api-sports.io/football/players/397740.png"
279875,"N. Jessen","Niklas","Jessen",22,"Dortmund","Midfielder","182 cm","70 kg","Germany","2003-09-04","https://media.api-sports.io/football/players/279875.png"
158053,"A. Azhil","Ayman","Azhil",6,"Dortmund","Midfielder","170 cm","64 kg","Morocco","2001-04-10","https://media.api-sports.io/football/players/158053.png"
21393,"S. Guirassy","Serhou Yadaly","Guirassy",9,"Dortmund","Attacker","187 cm","82 kg","Guinea","1996-03-12","https://media.api-sports.io/football/players/21393.png"
158644,"M. Beier","Maximilian","Beier",14,"Dortmund","Attacker","183 cm","72 kg","Germany","2002-10-17","https://media.api-sports.io/football/players/158644.png"
368230,"J. Duranville","Julien","Duranville",16,"Dortmund","Attacker","170 cm","59 kg","Belgium","2006-05-05","https://media.api-sports.io/football/players/368230.png"
7334,"K. Adeyemi","Karim-David","Adeyemi",27,"Dortmund","Attacker","180 cm","75 kg","Germany","2002-01-18","https://media.api-sports.io/football/players/7334.png"
202792,"R. Elongo-Yombo","Rodney","Elongo-Yombo",27,"Dortmund","Midfielder","183 cm","76 kg","Germany","2001-07-27","https://media.api-sports.io/football/players/202792.png"
328617,"William Cole Campbell","William Cole","Campbell",37,"Dortmund","Attacker","170 cm","68 kg","Iceland","2006-02-20","https://media.api-sports.io/football/players/328617.png"
286894,"J. Bynoe-Gittens","Jamie Jermaine","Bynoe-Gittens",43,"Dortmund","Attacker","175 cm","70 kg","England","2004-08-08","https://media.api-sports.io/football/players/286894.png"
25169,"M. Schuhen","Marcel","Schuhen",1,"Frankfurt","Goalkeeper","188 cm","85 kg","Germany","1993-01-13","https://media.api-sports.io/football/players/25169.png"
25226,"A. Brunst","Alexander","Brunst-Zöllner",30,"Frankfurt","Goalkeeper","195 cm","90 kg","Germany","1995-07-07","https://media.api-sports.io/football/players/25226.png"
162722,"Sergio López","Sergio","López Galache",22,"Frankfurt","Defender","179 cm","67 kg","Spain","1999-04-08","https://media.api-sports.io/football/players/162722.png"
293603,"Guille Bueno","Guillermo","Bueno López",3,"Frankfurt","Defender","178 cm","72 kg","Spain","2002-09-18","https://media.api-sports.io/football/players/293603.png"
19069,"C. Zimmermann","Christoph","Zimmermann",4,"Frankfurt","Defender","194 cm","89 kg","Germany","1993-01-12","https://media.api-sports.io/football/players/19069.png"
272242,"M. Maglica","Matej","Maglica",5,"Frankfurt","Defender","198 cm","95 kg","Croatia","1998-09-25","https://media.api-sports.io/football/players/272242.png"
26096,"M. Thiede","Marco","Thiede",21,"Frankfurt","Defender","178 cm","75 kg","Germany","1992-05-20","https://media.api-sports.io/football/players/26096.png"
67024,"M. Drešković","Meldin","Drešković",14,"Frankfurt","Defender","191 cm","85 kg","Montenegro","1998-03-26","https://media.api-sports.io/football/players/67024.png"
8725,"A. Vukotić","Aleksandar","Vukotić",26,"Frankfurt","Defender","201 cm","95 kg","Serbia","1995-07-22","https://media.api-sports.io/football/players/8725.png"
24788,"M. Bader","Matthias","Bader",26,"Frankfurt","Defender","176 cm","72 kg","Germany","1997-06-17","https://media.api-sports.io/football/players/24788.png"
25040,"F. Holland","Fabian","Holland",32,"Frankfurt","Defender","172 cm","78 kg","Germany","1990-07-11","https://media.api-sports.io/football/players/25040.png"
282054,"C. Riedel","Clemens","Riedel",38,"Frankfurt","Defender","186 cm","83 kg","Germany","2003-07-19","https://media.api-sports.io/football/players/282054.png"
413485,"Tim Arnold","Tim","Arnold",46,"Frankfurt","Defender","183 cm","72 kg","Germany","2006-07-29","https://media.api-sports.io/football/players/413485.png"
25925,"J. Boëtius","Jean-Paul","Boëtius",10,"Frankfurt","Midfielder","178 cm","76 kg","Netherlands","1994-03-22","https://media.api-sports.io/football/players/25925.png"
25047,"T. Kempe","Tobias","Kempe",11,"Frankfurt","Midfielder","184 cm","75 kg","Germany","1989-06-27","https://media.api-sports.io/football/players/25047.png"
125312,"F. Nürnberger","Fabian","Nürnberger",15,"Frankfurt","Midfielder","181 cm","76 kg","Germany","1999-07-28","https://media.api-sports.io/football/players/125312.png"
178199,"A. Müller","Andreas","Müller",16,"Frankfurt","Midfielder","173 cm","70 kg","Germany","2000-07-20","https://media.api-sports.io/football/players/178199.png"
26073,"K. Klefisch","Kai","Klefisch",27,"Frankfurt","Midfielder","188 cm","84 kg","Germany","1999-12-03","https://media.api-sports.io/football/players/26073.png"
25183,"P. Förster","Philipp","Förster",10,"Frankfurt","Midfielder","188 cm","82 kg","Germany","1995-02-04","https://media.api-sports.io/football/players/25183.png"
202727,"M. Papela","Matondo-Merveille","Papela",24,"Frankfurt","Midfielder","176 cm","72 kg","Germany","2001-01-18","https://media.api-sports.io/football/players/202727.png"
520,"P. Will","Paul","Will",28,"Frankfurt","Midfielder","185 cm","77 kg","Germany","1999-03-01","https://media.api-sports.io/football/players/520.png"
336023,"N. Baier","Nico","Baier",44,"Frankfurt","Midfielder","176 cm","61 kg","Germany","2005-04-18","https://media.api-sports.io/football/players/336023.png"
417817,"Othmane Elidrissi Erahhali","Othmane Elidrissi","Erahhali",11,"Frankfurt","Midfielder","181 cm","73 kg","Germany","2006-10-07","https://media.api-sports.io/football/players/417817.png"
47895,"I. Lidberg","Isac Alexi Sivert","Lidberg",37,"Frankfurt","Attacker","186 cm","84 kg","Sweden","1998-09-08","https://media.api-sports.io/football/players/47895.png"
26523,"L. Marseiler","Luca","Marseiler",30,"Frankfurt","Attacker","176 cm","68 kg","Germany","1997-02-18","https://media.api-sports.io/football/players/26523.png"
146009,"F. Hornby","Fraser David Ingham","Hornby",9,"Frankfurt","Attacker","195 cm","88 kg","Scotland","1999-09-13","https://media.api-sports.io/football/players/146009.png"
177802,"F. Lakenmacher","Fynn-Luca","Lakenmacher",19,"Frankfurt","Attacker","188 cm","92 kg","Germany","2000-05-10","https://media.api-sports.io/football/players/177802.png"
135513,"O. Vilhelmsson","Oscar Ingemar Kristoffer","Vilhelmsson",29,"Frankfurt","Attacker","188 cm","78 kg","Sweden","2003-10-02","https://media.api-sports.io/football/players/135513.png"
191250,"K. Corredor","Killian","Corredor",12,"Frankfurt","Attacker","182 cm","72 kg","France","2000-11-04","https://media.api-sports.io/football/players/191250.png"
380838,"Asaf Avraham Arania","Asaf Avraham","Arania",49,"Frankfurt","Attacker","167 cm","63 kg","Israel","2005-10-19","https://media.api-sports.io/football/players/380838.png"
178768,"N. Atubolu","Noah","Atubolu",1,"Freiburg","Goalkeeper","190 cm","78 kg","Germany","2002-05-25","https://media.api-sports.io/football/players/178768.png"
25905,"F. Müller","Florian Lorenz","Müller",1,"Freiburg","Goalkeeper","190 cm","88 kg","Germany","1997-11-13","https://media.api-sports.io/football/players/25905.png"
25904,"J. Huth","Jannik","Huth",21,"Freiburg","Goalkeeper","185 cm","80 kg","Germany","1994-04-15","https://media.api-sports.io/football/players/25904.png"
26240,"P. Lienhart","Philipp","Lienhart",3,"Freiburg","Defender","189 cm","83 kg","Austria","1996-07-11","https://media.api-sports.io/football/players/26240.png"
26235,"M. Gulde","Manuel","Gulde",5,"Freiburg","Defender","184 cm","80 kg","Germany","1991-02-12","https://media.api-sports.io/football/players/26235.png"
26239,"L. Kübler","Lukas","Kübler",17,"Freiburg","Defender","182 cm","74 kg","Germany","1992-08-30","https://media.api-sports.io/football/players/26239.png"
25313,"J. Beste","Jan-Niklas","Beste",37,"Freiburg","Midfielder","175 cm","66 kg","Germany","1999-01-04","https://media.api-sports.io/football/players/25313.png"
191233,"K. Sildillia","Kiliann Eric","Sildillia",25,"Freiburg","Defender","186 cm","84 kg","France","2002-05-16","https://media.api-sports.io/football/players/191233.png"
2915,"M. Ginter","Matthias Lukas","Ginter",28,"Freiburg","Defender","191 cm","86 kg","Germany","1994-01-19","https://media.api-sports.io/football/players/2915.png"
26236,"C. Günter","Christian","Günter",30,"Freiburg","Defender","184 cm","83 kg","Germany","1993-02-28","https://media.api-sports.io/football/players/26236.png"
191160,"J. Makengo","Jordy","Makengo Basambundu",33,"Freiburg","Defender","191 cm","78 kg","France","2001-08-03","https://media.api-sports.io/football/players/191160.png"
202919,"M. Rosenfelder","Maximilian","Rosenfelder",37,"Freiburg","Defender","186 cm","76 kg","Germany","2003-02-10","https://media.api-sports.io/football/players/202919.png"
361393,"I. Ogbus","Bruno Ifechukwu","Ogbus",4,"Freiburg","Defender","185 cm","84 kg","Switzerland","2005-12-17","https://media.api-sports.io/football/players/361393.png"
163022,"P. Osterhage","Patrick","Osterhage",6,"Freiburg","Midfielder","184 cm","75 kg","Germany","2000-02-01","https://media.api-sports.io/football/players/163022.png"
2917,"M. Eggestein","Maximilian","Eggestein",8,"Freiburg","Midfielder","181 cm","75 kg","Germany","1996-12-08","https://media.api-sports.io/football/players/2917.png"
25530,"D. Kyereh","Daniel-Kofi","Kyereh",11,"Freiburg","Midfielder","179 cm","74 kg","Ghana","1996-03-08","https://media.api-sports.io/football/players/25530.png"
25383,"F. Muslija","Florent","Muslija",23,"Freiburg","Midfielder","172 cm","65 kg","Kosovo","1998-07-06","https://media.api-sports.io/football/players/25383.png"
26250,"N. Höfler","Nicolas","Höfler",27,"Freiburg","Midfielder","181 cm","79 kg","Germany","1990-03-09","https://media.api-sports.io/football/players/26250.png"
26248,"V. Grifo","Vincenzo","Grifo",32,"Freiburg","Midfielder","180 cm","76 kg","Italy","1993-04-07","https://media.api-sports.io/football/players/26248.png"
202854,"M. Röhl","Merlin","Röhl",34,"Freiburg","Midfielder","192 cm","75 kg","Germany","2002-07-05","https://media.api-sports.io/football/players/202854.png"
2598,"R. Dōan","Ritsu","Dōan",42,"Freiburg","Attacker","172 cm","70 kg","Japan","1998-06-16","https://media.api-sports.io/football/players/2598.png"
406244,"J. Manzambi","Johan","Manzambi",41,"Freiburg","Midfielder","182 cm","75 kg","Switzerland","2005-10-14","https://media.api-sports.io/football/players/406244.png"
362619,"Yann Sturm","Yann","Sturm",46,"Freiburg","Attacker","182 cm","74 kg","Germany","2005-03-21","https://media.api-sports.io/football/players/362619.png"
